platform,keyword,title,content,publish_time,like_count,comment_count,repost_count,url,content_clean,sentiment_score,sentiment,keywords
36 Kr,小米汽车降价,小米YU7上市72小时：同行降价应对，供货充足，大空间产品市场尚存机会 - 36 Kr,小米YU7上市72小时：同行降价应对，供货充足，大空间产品市场尚存机会 - 36 Kr 小米YU7上市72小时：同行降价应对，供货充足，大空间产品市场尚存机会 36 Kr,2025-06-30 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiU0FVX3lxTFB0cFBna1RWNlpmdE1kOW9ZU1p0OGpBTWxMRERaU1JtSElWa1Q0MWlaWUpYSG1PdFlpZXlPRnl3V0Y4OTJjMEJZTkZoTjBUZThfcmxZ?oc=5,小米YU7上市72小时：同行降价应对，供货充足，大空间产品市场尚存机会36Kr小米YU7上市72小时：同行降价应对，供货充足，大空间产品市场尚存机会36Kr,0.9910573966013032,正面,"YU7,72,36Kr,供货,小米"
汽车之家,小米汽车降价,价格战顶不住了！小米SU7优惠2万元？ - 汽车之家,价格战顶不住了！小米SU7优惠2万元？ - 汽车之家 价格战顶不住了！小米SU7优惠2万元？ 汽车之家,2024-06-12 10:31:52,0,0,0,https://news.google.com/rss/articles/CBMiXkFVX3lxTFBfS194UUltcVAtaE1HMjdnWmFkc1BXRkFSZGZFOVJqSXNaU2ZfNEZiN0NIcnNhSklfakU2WllaT0lxVEQ0ZlBJYjRySjJRMV92YzZqTlRpaHliU3ppaUE?oc=5,价格战顶不住了！小米SU7优惠2万元？汽车之家价格战顶不住了！小米SU7优惠2万元？汽车之家,0.0584231824560105,负面,"SU7,顶不住,价格战,小米,优惠"
中华网财经,小米汽车降价,小米汽车转单市场转冷，订单回收价跌至2000元，两月前曾溢价2万 - 中华网财经,小米汽车转单市场转冷，订单回收价跌至2000元，两月前曾溢价2万 - 中华网财经 小米汽车转单市场转冷，订单回收价跌至2000元，两月前曾溢价2万 中华网财经,2025-10-16 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMibkFVX3lxTE5ZRWxBNHE1U1BuNjllS19jdkJmQXpmd2ZvX3NFaWNYeTl0LXFYZTdySFgtNElvX19aQXo2YU9IN3ZUWEZMLXhVYXJmUnBQbk90QVNnNGNnNjVjeEhHWXMySHBtblpSVnlaSGVsV3ZR?oc=5,小米汽车转单市场转冷，订单回收价跌至2000元，两月前曾溢价2万中华网财经小米汽车转单市场转冷，订单回收价跌至2000元，两月前曾溢价2万中华网财经,0.5785406027514537,中性,"转单,转冷,价跌,2000,中华网"
新浪网,小米汽车降价,小米SU7原计划卖22.9-35万 雷军：车企降价把我们搞蒙 我们血亏 - 新浪网,小米SU7原计划卖22.9-35万 雷军：车企降价把我们搞蒙 我们血亏 - 新浪网 小米SU7原计划卖22.9-35万 雷军：车企降价把我们搞蒙 我们血亏 新浪网,2024-03-29 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiogFBVV95cUxNeUotMDV3T1pLNDFOZUZTaVZGcjh6czdXcndldWpadVg3eWx0d3FaeThNZGh4LUl3TUh1Y0Ftc2JvRXNRUG5iQlQ5c1RhSTRyV3Qwb3llVUpyZ3ZnRWEzTTZZVG9sdUc3WkZNYlc5bGpIZjU2Rml1dzVWQ2t4bFFvRno0aEczU05ZTEtGa29ma0U2WlJUUy1obENUSE1oRUdFZ1E?oc=5,小米SU7原计划卖22.935万雷军：车企降价把我们搞蒙我们血亏新浪网小米SU7原计划卖22.935万雷军：车企降价把我们搞蒙我们血亏新浪网,0.0022310206333502,负面,"SU7,22.935,万雷军,车企,血亏"
手机新浪网,小米汽车降价,#小米MiMo大模型降价最高99%#没有人比我更懂降价.雷军jpg看到这个新闻，我又想起来雷总说的那句“让每个人都能享受科技的乐趣”这下我理解什么叫做科技不是高高在上，而是服务于人民。二三十万的小米汽车我买不起，五六千的小米手机有点小贵，一两千的小米 - 手机新浪网,#小米MiMo大模型降价最高99%#没有人比我更懂降价.雷军jpg看到这个新闻，我又想起来雷总说的那句“让每个人都能享受科技的乐趣”这下我理解什么叫做科技不是高高在上，而是服务于人民。二三十万的小米汽车我买不起，五六千的小米手机有点小贵，一两千的小米 - 手机新浪网 #小米MiMo大模型降价最高99%#没有人比我更懂降价.雷军jpg看到这个新闻，我又想起来雷总说的那句“让每个人都能享受科技的乐趣”这下我理解什么叫做科技不是高高在上，而是服务于人民。二三十万的小米汽车我买不起，五六千的小米手机有点小贵，一两千的小米 手机新浪网,2026-05-27 05:16:00,0,0,0,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9TcEwyRWk0Y01SemxRU21RcFExd1VEajFyNm1zTmZyOVNmX05FdjVRTDVLLUY3ZkhJUHZzVUxzOXFUM3J3RUJJSHo1V3VUSEZBd1NHLVFBMjFiVE00Q1paT1hrcw?oc=5,没有人比我更懂降价.雷军jpg看到这个新闻，我又想起来雷总说的那句让每个人都能享受科技的乐趣这下我理解什么叫做科技不是高高在上，而是服务于人民。二三十万的小米汽车我买不起，五六千的小米手机有点小贵，一两千的小米手机新浪网没有人比我更懂降价.雷军jpg看到这个新闻，我又想起来雷总说的那句让每个人都能享受科技的乐趣这下我理解什么叫做科技不是高高在上，而是服务于人民。二三十万的小米汽车我买不起，五六千的小米手机有点小贵，一两千的小米手机新浪网,0.999999999966208,正面,"小米,雷军,手机,人比,jpg"
新浪财经,小米汽车降价,"天津小米汽车小米SU7二手车 2024款,优惠特价14.9万 - 新浪财经","天津小米汽车小米SU7二手车 2024款,优惠特价14.9万 - 新浪财经 天津小米汽车小米SU7二手车 2024款,优惠特价14.9万 新浪财经",2026-05-10 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMifkFVX3lxTFBPWEZ1NUZJZDRTQm5hLUpQek9DRGtrSTltd0l3NlZ3elVxRU5jQ1J4U3g0dWdlc1A5bnpIUGRIeTFTUk9wZjJOd3NoZGlQOUt4Z1kzbGJqdnE1NlliRkU2eUxPWjRqSTZkUmhqdEhJRGhEamxjdHhGbDE4NzZTQQ?oc=5,"天津小米汽车小米SU7二手车2024款,优惠特价14.9万新浪财经天津小米汽车小米SU7二手车2024款,优惠特价14.9万新浪财经",0.986029224048054,正面,"小米,SU7,2024,14.9,特价"
新浪财经,小米汽车降价,小米汽车卖21.59万，贵吗？ - 新浪财经,小米汽车卖21.59万，贵吗？ - 新浪财经 小米汽车卖21.59万，贵吗？ 新浪财经,2024-03-28 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMickFVX3lxTE5hazZCa2dkdWJUaHJkMnYwQnJvNDlldVI5bjZIRnpNcU9FVEkxcFdmTVBTU0doQXZxSHFCYTY5Q09pV3h6N25rT05ZczYwWHdmdUhjYkJRcUZnSHRXXzRmTWh3OVI4T0ZJUnc0UUNzSFpHUQ?oc=5,小米汽车卖21.59万，贵吗？新浪财经小米汽车卖21.59万，贵吗？新浪财经,0.9875928799013683,正面,"21.59,小米,新浪,财经,汽车"
封面新闻,小米汽车降价,早资道 | 智己汽车向小米汽车致歉；阿里云海外市场全线降价 - 封面新闻,早资道 | 智己汽车向小米汽车致歉；阿里云海外市场全线降价 - 封面新闻 早资道 | 智己汽车向小米汽车致歉；阿里云海外市场全线降价 封面新闻,2024-04-08 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMihgFBVV95cUxNaFFDMVBObzh4bHdaQzFFTy14QkRvQTFTOVdZdkdqY3FpMTBYenljYXVsbWkwZVo5WWxOaGN6ekQyYzR6WlFEeUFITTZUajI4Um82VGRVc0F2TTR3cGJja0NqLVYwSUZUMzNwU293Vnh3MUdpTFVUcUQxWlpRTzY2OW1mVzVrQQ?oc=5,早资道智己汽车向小米汽车致歉；阿里云海外市场全线降价封面新闻早资道智己汽车向小米汽车致歉；阿里云海外市场全线降价封面新闻,0.9603878818061364,正面,"早资道,智己,致歉,汽车,小米"
汽车之家,小米汽车降价,雷军：史上最强年报，去年卖了136854辆小米SU7，亏了62亿 - 汽车之家,雷军：史上最强年报，去年卖了136854辆小米SU7，亏了62亿 - 汽车之家 雷军：史上最强年报，去年卖了136854辆小米SU7，亏了62亿 汽车之家,2025-03-23 07:57:56,0,0,0,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1KaTFjYmZIYTNfamdsUXRKUGNLRGhBYTRvaEdfMFJVYWc0V2x5ZWVpWjdRWnVfTTZlZF9NUTMxbFNGVzhrREs5aF91ZVgtM0hHLWRuRGM0OWh0aGx1RGc?oc=5,雷军：史上最强年报，去年卖了136854辆小米SU7，亏了62亿汽车之家雷军：史上最强年报，去年卖了136854辆小米SU7，亏了62亿汽车之家,0.1645300307306343,负面,"雷军,136854,SU7,62,小米"
auto.hangzhou.com.cn,小米汽车降价,小米汽车3月28日正式上市全国59家门店同步开启预约_杭州网 - auto.hangzhou.com.cn,小米汽车3月28日正式上市全国59家门店同步开启预约_杭州网 - auto.hangzhou.com.cn 小米汽车3月28日正式上市全国59家门店同步开启预约_杭州网 auto.hangzhou.com.cn,2024-03-13 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMib0FVX3lxTE9nY1dPN2d6LUpyTlZ4WmZVUWZpRUVQVm1MX1BRVTJKT1ZRYUI4NzYzSk11R1NNRmlfcHFtS2NlZG01dkJrTUNJbkxaX05YNjA1M0xPQ0pyOGRaMWVraFI2YlVOVFcxR0h5YWg3VnFvNA?oc=5,小米汽车3月28日正式上市全国59家门店同步开启预约杭州网auto.hangzhou.com.cn小米汽车3月28日正式上市全国59家门店同步开启预约杭州网auto.hangzhou.com.cn,0.0007670329228992,负面,"28,59,杭州网,auto,hangzhou"
36Kr,小米汽车降价,3月28日，小米汽车“一战定生死” - 36Kr,3月28日，小米汽车“一战定生死” - 36Kr 3月28日，小米汽车“一战定生死” 36Kr,2024-03-12 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiTkFVX3lxTE1McGc1Zm41SzJfcjdocXZ3d2pEa1hyZHpmWm9sTWczNkMtRUJoSFZlU1pUTVB6OFEyUnZXTFlpd3NjLXB3cGg0ZER0bjBsZw?oc=5,3月28日，小米汽车一战定生死36Kr3月28日，小米汽车一战定生死36Kr,0.8068790209404204,正面,"28,小米,一战,生死,36Kr3"
汽车之家,小米汽车降价,一边是80%以上的保值率，一边是降价7-8万，问界、小米保值率迷雾 - 汽车之家,一边是80%以上的保值率，一边是降价7-8万，问界、小米保值率迷雾 - 汽车之家 一边是80%以上的保值率，一边是降价7-8万，问界、小米保值率迷雾 汽车之家,2025-08-27 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9PWElRYjVnbUUtcjVZMFNIWXFuTGw1ckJ5U0dEMF85RzJwS2QyRnhOUWYycWJGZDlGdExCOVRHS25SUGtGZ0xwN01VWV9qdDRGQUhYczhINXlTaUk?oc=5,一边是80以上的保值率，一边是降价78万，问界、小米保值率迷雾汽车之家一边是80以上的保值率，一边是降价78万，问界、小米保值率迷雾汽车之家,0.9988155277151304,正面,"保值,80,78,问界,一边"
搜狐网,小米汽车降价,“小米”卷完“小鹏”卷……车企降价潮蔓延到汽配了吗？ - 搜狐网,“小米”卷完“小鹏”卷……车企降价潮蔓延到汽配了吗？ - 搜狐网 “小米”卷完“小鹏”卷……车企降价潮蔓延到汽配了吗？ 搜狐网,2024-05-02 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1DVnZuU3dWQzVxM1FBWmx5cFBENzducGZHdVVtY01uRUVsbnQwY3pEQXM3Wks5a1R0VW9DYXlFNGNfSXpNUFdORGQ3YTRZVDVwdVljZA?oc=5,小米卷完小鹏卷车企降价潮蔓延到汽配了吗？搜狐网小米卷完小鹏卷车企降价潮蔓延到汽配了吗？搜狐网,0.3783785087672889,负面,"车企,搜狐网,完小,汽配,蔓延到"
36Kr,小米汽车降价,问界M7降价2万元，余承东：M9希望4月交付1.5万辆 | 最前线 - 36Kr,问界M7降价2万元，余承东：M9希望4月交付1.5万辆 | 最前线 - 36Kr 问界M7降价2万元，余承东：M9希望4月交付1.5万辆 | 最前线 36Kr,2024-04-01 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiTkFVX3lxTE5zUzBscnBfMTRpb3U1aGZkcGczLXlWb3g4UlJtVGdYZ0FIMzFxdEhxektlYjdmcTNjcWxnYVRhYkFyYVE0cmtNYktBN2VmQQ?oc=5,问界M7降价2万元，余承东：M9希望4月交付1.5万辆最前线36Kr问界M7降价2万元，余承东：M9希望4月交付1.5万辆最前线36Kr,0.8087447135543243,正面,"问界,M7,余承东,M9,1.5"
新浪财经,小米汽车降价,"西安小米汽车小米YU7二手车 2025款,优惠特价25.98万 - 新浪财经","西安小米汽车小米YU7二手车 2025款,优惠特价25.98万 - 新浪财经 西安小米汽车小米YU7二手车 2025款,优惠特价25.98万 新浪财经",2026-06-01 10:06:26,0,0,0,https://news.google.com/rss/articles/CBMihAFBVV95cUxOWkh6dVdLc1dTYnptLVRGSTItV004WEpYTmUtUU1oT1pNUUlpaEVrR19uT2JoWl9HQTlLdk8xbHVNNy1iTVNUX3lpcGFWMkJmXy1neU04WWhJRExncnJQV19WRHhrWG42YUpfZTU3SkZVcGc2RGNuRThOdTZZTGpVVXpGOVQ?oc=5,"西安小米汽车小米YU7二手车2025款,优惠特价25.98万新浪财经西安小米汽车小米YU7二手车2025款,优惠特价25.98万新浪财经",0.9718968604244824,正面,"小米,YU7,2025,25.98,特价"
搜狐网,小米汽车降价,小米SU7热度下 多家车企降价抢销量 这泼天的富贵谁能接住 - 搜狐网,小米SU7热度下 多家车企降价抢销量 这泼天的富贵谁能接住 - 搜狐网 小米SU7热度下 多家车企降价抢销量 这泼天的富贵谁能接住 搜狐网,2024-04-02 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiVEFVX3lxTFB4c2doQVFRVXVNTm5KVWJVOGFrRWtyc1dQM1dMUF9MUEtaODM4WHpVcFNibzhzWUlsZFllUy1FaFkyWEtSa3pFZEZQelk4NERLOTNHcg?oc=5,小米SU7热度下多家车企降价抢销量这泼天的富贵谁能接住搜狐网小米SU7热度下多家车企降价抢销量这泼天的富贵谁能接住搜狐网,0.0244913203663488,负面,"SU7,车企,这泼天,搜狐网,小米"
36Kr,小米汽车降价,特斯拉大降价，小米造车尴尬 - 36Kr,特斯拉大降价，小米造车尴尬 - 36Kr 特斯拉大降价，小米造车尴尬 36Kr,2023-01-08 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiTkFVX3lxTFBrYmtmQU1COGpuejZwNmF5M3FFVS11YWpESmIyUTNFWmxNS3Z3Z2FPOXl1SVdJWkkyNHo2Ul9RVXloVFJMUVFQRmQ2ZndLUQ?oc=5,特斯拉大降价，小米造车尴尬36Kr特斯拉大降价，小米造车尴尬36Kr,0.4491282905791364,中性,"造车,36Kr,特斯拉,小米,降价"
36Kr,小米汽车降价,雷布斯撬动雷斯克？ - 36Kr,雷布斯撬动雷斯克？ - 36Kr 雷布斯撬动雷斯克？ 36Kr,2024-01-02 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiTkFVX3lxTE8zbzZpMW9PUkhScTVDSnlMbkRqcGl6MEFKUTgyTUlpOHlaaUNlNHNrSm1CWUIxRWZmVDFSS0pjX0dkTkVoc2plSUNsWkZBZw?oc=5,雷布斯撬动雷斯克？36Kr雷布斯撬动雷斯克？36Kr,0.3240562043247552,负面,"雷斯克,36Kr,布斯,撬动"
汽车之家,小米汽车降价,小米YU7现在有优惠活动吗 - 汽车之家,小米YU7现在有优惠活动吗 - 汽车之家 小米YU7现在有优惠活动吗 汽车之家,2026-05-06 03:41:00,0,0,0,https://news.google.com/rss/articles/CBMiWEFVX3lxTE04YVQ1blY2OG9XbFFzVDBRLUM1TzVsZXpfOUZQOE5tcjdsekZGR1E0d2ctZ0NBLVY2a0RDNThYaEYzUHEzd1p2WDU0QVJXd0hhUmgxclY3WmM?oc=5,小米YU7现在有优惠活动吗汽车之家小米YU7现在有优惠活动吗汽车之家,0.8868432947772683,正面,"YU7,小米,优惠活动,汽车,现在"
凤凰网科技,小米汽车降价,董车日报｜蔚来员工回应降价促销 / 小米供应商因泄密被罚 100 万元 / 沃尔沃或计划全员转电 - 凤凰网科技,董车日报｜蔚来员工回应降价促销 / 小米供应商因泄密被罚 100 万元 / 沃尔沃或计划全员转电 - 凤凰网科技 董车日报｜蔚来员工回应降价促销 / 小米供应商因泄密被罚 100 万元 / 沃尔沃或计划全员转电 凤凰网科技,2023-02-02 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiTEFVX3lxTE5BalU5QUFlUTZoZ3I3eEJEUUxVZU5aNWFqTzBKUmpYbTF6VzNlQWp3Rl9PNkVtLWFDcmZ4MEo1MGg3VW9qSHFFNzBBeVA?oc=5,董车日报蔚来员工回应降价促销小米供应商因泄密被罚100万元沃尔沃或计划全员转电凤凰网科技董车日报蔚来员工回应降价促销小米供应商因泄密被罚100万元沃尔沃或计划全员转电凤凰网科技,0.4335579437377956,中性,"董车,蔚来,100,转电,凤凰网"
BitAuto,小米汽车降价,纽北封神!小米YU7 GT，刷新全球SUV最快纪录 - BitAuto,纽北封神!小米YU7 GT，刷新全球SUV最快纪录 - BitAuto 纽北封神!小米YU7 GT，刷新全球SUV最快纪录 BitAuto,2026-05-22 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBPQnh0OFVSMU8wcjNMdHR4WmdwNHZ6TktpejVlWGljY3BwUnBveGR6RVdhOC12dGRoakZCSEt0YkhQLUZibEJKektLekk4TFFNdllfZjVLV1VEUQ?oc=5,纽北封神!小米YU7GT，刷新全球SUV最快纪录BitAuto纽北封神!小米YU7GT，刷新全球SUV最快纪录BitAuto,0.514170556412783,中性,"封神,纽北,YU7GT,SUV,BitAuto"
BitAuto,小米汽车降价,小米汽车卖得那么火，为啥还要搞限时促销 - BitAuto,小米汽车卖得那么火，为啥还要搞限时促销 - BitAuto 小米汽车卖得那么火，为啥还要搞限时促销 BitAuto,2025-09-15 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1KMGxYaGw2RXJ0MUhJWWNiZW45SkZycHNaSThuckJ2bmNPbTJNanpkdC1Bcmh2OUxSejREd2t4Yk5HYThkRzkxRkViclFtTm5sbC1RYVptZXFkdw?oc=5,小米汽车卖得那么火，为啥还要搞限时促销BitAuto小米汽车卖得那么火，为啥还要搞限时促销BitAuto,9.570914118461891e-06,负面,"BitAuto,限时,卖得,小米,为啥"
BitAuto,小米汽车降价,特斯拉Model Y会降价吗？ - BitAuto,特斯拉Model Y会降价吗？ - BitAuto 特斯拉Model Y会降价吗？ BitAuto,2025-06-30 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5NUk5JeXAxamRFXzFqRUw4ME81NEtfaEpfUUJ4YTBDTGhvNXdNYTVUVk5CbVM3cW43dWZNLW5zVmI4TkNPMkJiSlN0LXJOMGtDSC13OWJNVWNRQQ?oc=5,特斯拉ModelY会降价吗？BitAuto特斯拉ModelY会降价吗？BitAuto,0.1278331156558154,负面,"ModelY,BitAuto,特斯拉,降价"
汽车之家,小米汽车智驾,网友称赞小米汽车智驾更新后进步很大，雷军回应“谢谢肯定” - 汽车之家,网友称赞小米汽车智驾更新后进步很大，雷军回应“谢谢肯定” - 汽车之家 网友称赞小米汽车智驾更新后进步很大，雷军回应“谢谢肯定” 汽车之家,2026-06-05 06:25:29,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBFWkpWSjROWXI2X0NOaHNObGZmRlJPNzByU2R2VERKTnNsWGRsZnVvQVl6enppSDAtMEtIVTFEbUhzc1hONzJrcGtLUXdId0cxa0VLQmlZOThYQVU?oc=5,网友称赞小米汽车智驾更新后进步很大，雷军回应谢谢肯定汽车之家网友称赞小米汽车智驾更新后进步很大，雷军回应谢谢肯定汽车之家,0.4633762062850489,中性,"雷军,智驾,汽车,小米,称赞"
手机新浪网,小米汽车智驾,小米汽车的智驾太牛逼了！ ​ - 手机新浪网,小米汽车的智驾太牛逼了！ ​ - 手机新浪网 小米汽车的智驾太牛逼了！ ​ 手机新浪网,2026-06-04 11:53:00,0,0,0,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9oWDVaRUkzMHBGcHUxVUVEV0JZbjRMa0NoREJBYVBtU194UlQxVXlubnd4VnpXU0tpOFRMMTdyX0hnTk9XZGpqdC12QmhUd3hXYzE1bE5yV2s3NFF1MW9QTDgzNA?oc=5,小米汽车的智驾太牛逼了！手机新浪网小米汽车的智驾太牛逼了！手机新浪网,0.9540049684470626,正面,"驾太牛,新浪网,小米,手机,汽车"
article.9466.com,小米汽车智驾,全系标配智驾大模型！小米汽车 YU7 迎来 HyperOS 1.16 关键升级 - article.9466.com,全系标配智驾大模型！小米汽车 YU7 迎来 HyperOS 1.16 关键升级 - article.9466.com 全系标配智驾大模型！小米汽车 YU7 迎来 HyperOS 1.16 关键升级 article.9466.com,2026-06-04 01:10:00,0,0,0,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBuZXdJemlYdzVsT1FQbXJxVkFvWGdQSEt6S1hlYl9fbVRZRzlaZnREbjlNYi0xM2M5dUZsZVA1azJwelliRDJ2WDVicHhUcTQ?oc=5,全系标配智驾大模型！小米汽车YU7迎来HyperOS1.16关键升级article.9466.com全系标配智驾大模型！小米汽车YU7迎来HyperOS1.16关键升级article.9466.com,0.988254107753424,正面,"全系,智驾,YU7,HyperOS1.16,article.9466"
21财经,小米汽车智驾,21对话｜小米陈光：我们不想制造技术焦虑了- 21经济网 - 21财经,21对话｜小米陈光：我们不想制造技术焦虑了- 21经济网 - 21财经 21对话｜小米陈光：我们不想制造技术焦虑了- 21经济网 21财经,2025-12-25 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMijwFBVV95cUxQRTBiYkM4Y0VpSUZGMVA0VGFFTTMxaG5URm5mQVVEM2hUeVhiVGtKY0hORFpLUjFnSkktN1lzOEcwS2JmU2dxcVVsYk8tZU5uVTl0OUhfcU15YUwzb1JkU2Nxa0NYRUJHS2owT2JrRW4yUEpjeE85cTdCMTZjOTU3aFkwNXM0Rm1rc1FROHZ4cw?oc=5,21对话小米陈光：我们不想制造技术焦虑了21经济网21财经21对话小米陈光：我们不想制造技术焦虑了21经济网21财经,0.7521863699004148,正面,"21,陈光,经济网,小米,焦虑"
汽车之家,小米汽车智驾,雷军晒小米汽车2026春节出行数据：智驾占比近四分之一 - 汽车之家,雷军晒小米汽车2026春节出行数据：智驾占比近四分之一 - 汽车之家 雷军晒小米汽车2026春节出行数据：智驾占比近四分之一 汽车之家,2026-06-05 03:05:36,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBPSE1fSFREQVdWUGJUa185ajNrdHI1Yk9qTXRWWDFLZ3JUUnYyRG1HZE10Q1RQYlMwVzRTWlFDUzhiMzV6RWJLdmtPaW9HZGFsa0xhclg2RDZLUmc?oc=5,雷军晒小米汽车2026春节出行数据：智驾占比近四分之一汽车之家雷军晒小米汽车2026春节出行数据：智驾占比近四分之一汽车之家,0.9891180084197472,正面,"雷军,2026,智驾,比近,汽车"
Jiemian.com,小米汽车智驾,小米汽车智驾团队成员超1800人，四位核心成员曝光 - Jiemian.com,小米汽车智驾团队成员超1800人，四位核心成员曝光 - Jiemian.com 小米汽车智驾团队成员超1800人，四位核心成员曝光 Jiemian.com,2025-11-20 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiWEFVX3lxTE40M3psUGQtakJUQkRiN3p3OTVOYUZCQktZZG9xcmZSSTVLMW42MzU5LUZiVmY1S3NmSmtpYjNGejNsMVJvdVVwRk1YMEloWm1aZURQUDZVV3o?oc=5,小米汽车智驾团队成员超1800人，四位核心成员曝光Jiemian.com小米汽车智驾团队成员超1800人，四位核心成员曝光Jiemian.com,0.9999999921261824,正面,"智驾,1800,Jiemian,com,核心成员"
电子工程专辑,小米汽车智驾,小米智驾四位核心成员曝光！ - 电子工程专辑,小米智驾四位核心成员曝光！ - 电子工程专辑 小米智驾四位核心成员曝光！ 电子工程专辑,2025-11-21 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiU0FVX3lxTE91WmtiMWVOcDZwUWRlTHQ0UERpSjFMVUVyR2RfNmlsUDR4RTB2X3RzYnY5M1VaQWUyTEdDZURtaHZ6M2wzaER4QVoyVWllMHZpeGF3?oc=5,小米智驾四位核心成员曝光！电子工程专辑小米智驾四位核心成员曝光！电子工程专辑,0.9999999216619384,正面,"智驾,专辑,核心成员,小米,四位"
财联社,小米汽车智驾,雷军：小米智驾团队超1800人 博士达108人 - 财联社,雷军：小米智驾团队超1800人 博士达108人 - 财联社 雷军：小米智驾团队超1800人 博士达108人 财联社,2025-11-21 01:54:20,0,0,0,https://news.google.com/rss/articles/CBMiSEFVX3lxTFB2V2FqYVMyQ0RPc0I2SXpCQTFYMEtoTzcyVklhbjRQOFowcEtJNmpPenFaQXdZUWVBVTl6N0F1TUJKOW1aREllSg?oc=5,雷军：小米智驾团队超1800人博士达108人财联社雷军：小米智驾团队超1800人博士达108人财联社,0.9999915582488234,正面,"雷军,智驾,1800,108,人财"
车东西,小米汽车智驾,小米开源最新智驾模型！核心技术团队领衔，小模型搞定复杂场景 - 车东西,小米开源最新智驾模型！核心技术团队领衔，小模型搞定复杂场景 - 车东西 小米开源最新智驾模型！核心技术团队领衔，小模型搞定复杂场景 车东西,2026-05-13 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiS0FVX3lxTE4tWl92TUFUSUJwckpZUDJZcEV0RUlKNUw3Qm5LOXlld0RhYi05c3lfdkoxdmJVWDhVTGstWkliQTF3UWl1cy1RUk5uOA?oc=5,小米开源最新智驾模型！核心技术团队领衔，小模型搞定复杂场景车东西小米开源最新智驾模型！核心技术团队领衔，小模型搞定复杂场景车东西,0.9999989118321152,正面,"模型,智驾,开源,搞定,领衔"
手机新浪网,小米汽车智驾,小米汽车智驾第一梯队_新浪新闻 - 手机新浪网,小米汽车智驾第一梯队_新浪新闻 - 手机新浪网 小米汽车智驾第一梯队_新浪新闻 手机新浪网,2026-06-03 09:49:00,0,0,0,https://news.google.com/rss/articles/CBMiY0FVX3lxTFByS2hOQWFONC1Nb0FaMVgzMmVGN0hzWnlhbEdncHhCWnQzZUZ1bkZ0dUJHUU9sdlhFZXpEdTJqcUJjczNWTFFJcEtmVWoxN2VIUlVhcU5pWlNKbHdEZ3NkZlRaTQ?oc=5,小米汽车智驾第一梯队新浪新闻手机新浪网小米汽车智驾第一梯队新浪新闻手机新浪网,0.9994804135717972,正面,"智驾,新浪网,梯队,小米,新浪"
汽车之家,小米汽车智驾,小米汽车su7有燃油版吗 - 汽车之家,小米汽车su7有燃油版吗 - 汽车之家 小米汽车su7有燃油版吗 汽车之家,2026-06-05 16:32:39,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1lTnBJR1Rkal9EdmVEZUY5OXhHZFN3ZjZQTGVDRVhLbnBtamVwdDJ2SzM0djNCdURmWGh0NEcxbTUtb0E4UDMxMmY2NVZvQ2k1OEZNUUhsMDRsQ0k?oc=5,小米汽车su7有燃油版吗汽车之家小米汽车su7有燃油版吗汽车之家,0.968079259407823,正面,"su7,汽车,小米,燃油"
